"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","taxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","superfamily","family","subfamily","genus","specificEpithet","infraspecificEpithet","nauplii","zooMinimumLength","zooMaximumLength","zooMeanLength","zooWidth","individualCount","subsampleType","zooVolumePerBottle","zooSubsampleVolume","adjCountPerBottle","indeterminateSpecies","sampleCondition","notSubsampled","distinctTaxon","taxonDatabaseID","taxonDatabaseName","identificationQualifier","identificationReferences","qcChecked","qcEnumerationDifference","qcTaxonomicDifference","laboratoryName","internalLabName","testProtocolVersion","identifiedBy","identificationRemarks"
"3ff0d17b-a077-4fde-8dd9-ad893f0afdd8","D09","PRLA","PRLA.AOS.buoy.c0","2014-07-09T17:00Z","2014-09-30","PRLA.20140709.TOWNET.DEEPEST1","MESEDA","Y","Mesocyclops edax","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.72,0.88,0.815,NA,10,"coarse",250,10,250,"N","condition OK","N","N","88692","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"b0eafbfc-fd46-490e-8944-1b30ef1338cf","D09","PRLA","PRLA.AOS.buoy.c0","2014-07-09T17:00Z","2014-09-30","PRLA.20140709.TOWNET.DEEPEST2","ACAVER","Y","Acanthocyclops vernalis","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.68,0.96,0.8,NA,10,"coarse",250,10,250,"N","condition OK","N","N","88789","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c1a2a5e6-ef75-4595-8303-1c6f7d834daa","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","ACAVER","Y","Acanthocyclops vernalis","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.68,0.88,0.78,NA,2,"coarse",250,10,50,"N","condition OK","N","N","88789","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"2ecb37cd-b304-43b2-9b63-f67fc3235be7","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","BOSLON","Y","Bosmina longirostris","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Bosminidae",NA,NA,NA,"N",0.16,0.28,0.192,NA,222,"coarse",250,10,5550,"N","condition OK","N","N","83938","ITIS",NA,"Deevey and Deevey, 1971","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"cb9108b4-1998-434b-8fe6-76103ca713d9","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","MESEDA","Y","Mesocyclops edax","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",1.04,1.04,1.04,NA,1,"coarse",250,10,25,"N","condition OK","N","N","88692","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"267e9eba-9c90-4ec9-a531-601ceffe060b","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.075,0.09,0.086,0.061,300,"fine",250,1,75000,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"dd227a5f-b5b9-4f95-a006-b8bfc8537179","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.24,0.176,NA,15,"fine",250,1,3750,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"171139d0-e1c7-4a2c-bdf4-b8fbb6815d04","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.84,1,0.928,NA,15,"coarse",250,10,375,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"bb3cda1e-5d45-460a-afb1-8e3de53f3116","D09","PRLA","PRLA.AOS.buoy.c0","2014-07-09T17:00Z","2014-09-30","PRLA.20140709.TOWNET.DEEPEST1","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.24,0.48,0.36,NA,32,"coarse",250,10,800,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"4c7cd33a-4ba0-49d9-9f88-1ed0da759e73","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","POLSP20","Y","Polyarthra sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Synchaetidae",NA,NA,NA,"N",0.075,0.081,0.079,0.043,2,"fine",250,1,500,"N","condition OK","N","N","59270","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"de86f3da-6359-4ff6-8456-4358fd41fcb5","D09","PRLA","PRLA.AOS.buoy.c0","2014-07-09T17:00Z","2014-10-09","PRLA.20140709.TOWNET.DEEPEST1","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.063,0.075,0.071,0.042,55,"fine",250,1,13750,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"94b16135-4718-47e4-8931-8ba73b4dd034","D09","PRLA","PRLA.AOS.buoy.c0","2014-07-09T17:00Z","2014-10-09","PRLA.20140709.TOWNET.DEEPEST1","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.16,0.28,0.198,NA,29,"fine",250,1,7250,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"8ffc1ee1-6cdc-4f25-bbde-66100945f670","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.28,0.48,0.386,NA,27,"coarse",250,10,675,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"0104dff9-6784-4267-9fa5-ee6715636d2b","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.108,0.108,0.108,0.078,8,"fine",250,1,2000,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"18d33f87-f271-4493-beda-734729bff043","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.075,0.105,0.09,0.068,117,"fine",250,1,29250,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"2eee0e7b-ec32-46d7-b1e4-c8965426cc1e","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","ASPSP4","Y","Asplanchna sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Asplanchnidae",NA,NA,NA,"N",0.2,0.4,0.3,0.18,2,"fine",250,1,500,"N","condition OK","N","N","59235","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"289eddd1-5ae2-41c6-b492-4f560d3ac810","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.24,0.171,NA,8,"fine",250,1,2000,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c4123eb6-ea73-428d-b410-2d32595230d4","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.4,0.8,0.647,NA,11,"coarse",250,10,275,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"3caa916b-c3f0-4759-be93-04243852cbfe","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.075,0.09,0.083,0.061,363,"fine",250,1,90750,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"04c06917-f73e-4c2a-9d9a-ebe7dafffc5a","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET2","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.06,0.069,0.067,0.039,89,"fine",250,1,22250,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"ea497a70-273e-41c2-8549-202b2f345b55","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.72,1,0.89,NA,70,"coarse",250,10,1750,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"cba7fcc5-fe2f-4b9c-89d2-43eacc2b9468","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","DAPSP1","Y","Daphnia sp.","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Daphniidae",NA,NA,NA,"N",0.4,0.4,0.4,NA,1,"coarse",250,10,25,"Y","condition OK","N","N","83873","ITIS",NA,"Brooks, 1957","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"49e597ff-953c-4435-a67e-f3b3ead4b9f8","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.32,0.48,0.39,NA,25,"coarse",250,10,625,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"34f05c4e-0f51-4512-9fcf-df41c7cf5e6d","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.4,1.16,0.741,NA,43,"coarse",250,10,1075,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"2d1cd4d3-aa8c-42e4-848e-37bb9592cd35","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.087,0.105,0.094,0.08,120,"fine",250,1,30000,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"6bc7d1a3-383c-4e38-b9f7-b30a9b7907ad","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.066,0.081,0.073,0.045,96,"fine",250,1,24000,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"4860b3e1-f4d8-4b6a-a341-932bc40db836","D09","PRLA","PRLA.AOS.outlet","2014-07-09T17:00Z","2014-10-01","PRLA.20140709.SCHINDLER.OUTLET1","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.105,0.111,0.108,0.074,4,"fine",250,1,1000,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"cf36fcbf-bfe0-48ef-9997-ac82cc55ef23","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-25","PRLA.20140709.SCHINDLER.INLET2","ACAVER","Y","Acanthocyclops vernalis","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.64,0.92,0.75,NA,23,"coarse",250,4,1474,"N","condition OK","N","N","88789","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"d087ad9f-0b1f-48b8-a3d0-8adfe6a33e14","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-26","PRLA.20140709.SCHINDLER.INLET1","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.4,0.84,0.574,NA,60,"coarse",250,8,1923,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"b133620e-be56-436b-ac3e-8b058f40275c","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-06","PRLA.20140709.SCHINDLER.INLET2","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.09,0.09,0.09,0.056,66,"fine",250,1,16500,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"af95963b-55fa-4d8f-87de-5b8638673a29","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.09,0.09,0.09,0.056,49,"fine",250,1,12250,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"446fc451-e1cf-4dcb-b99b-5b7dd07e5ce6","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.24,0.196,NA,29,"fine",250,1,7250,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"0ec48ad5-5963-4364-822b-e5b19fe42710","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","TRISP31","Y","Trichocerca sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Trichocercidae",NA,NA,NA,"N",0.069,0.069,0.069,0.036,6,"fine",250,1,1500,"N","condition OK","N","N","59074","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"425e84bb-8b13-4d54-abaf-6bdfa2c7f9a8","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-06","PRLA.20140709.SCHINDLER.INLET2","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.105,0.111,0.108,0.074,1,"fine",250,1,250,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"bf5c26f5-97df-4d5c-a5a5-3caa6a7e44e4","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","FILSP1","Y","Filinia sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Filiniidae",NA,NA,NA,"N",0.09,0.09,0.09,0.045,2,"fine",250,1,500,"N","condition OK","N","N","59425","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"68a06e90-8d19-4140-b375-3e2efe901d1c","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-06","PRLA.20140709.SCHINDLER.INLET2","POLSP20","Y","Polyarthra sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Synchaetidae",NA,NA,NA,"N",0.09,0.09,0.09,0.045,2,"fine",250,1,500,"N","condition OK","N","N","59270","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"b51dd18e-776c-4072-86be-17bc36f47023","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.09,0.099,0.093,0.074,276,"fine",250,1,69000,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"0ab2ea87-5dec-4724-be49-6e715b6be5c1","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.105,0.111,0.108,0.074,2,"fine",250,1,500,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"637596ae-8ea9-42ba-96b0-62705e743f4a","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-30","PRLA.20140709.SCHINDLER.INLET1","POLSP20","Y","Polyarthra sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Synchaetidae",NA,NA,NA,"N",0.09,0.09,0.09,0.045,4,"fine",250,1,1000,"N","condition OK","N","N","59270","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"dc38f31b-8f27-4002-96b1-b191de0cfecd","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-25","PRLA.20140709.SCHINDLER.INLET2","DAPSP1","Y","Daphnia sp.","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Daphniidae",NA,NA,NA,"N",0.32,0.32,0.32,NA,1,"coarse",250,4,64,"Y","condition OK","N","N","83873","ITIS",NA,"Brooks, 1957","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"a509e017-0a95-43f8-81d9-0e6595ff12aa","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-26","PRLA.20140709.SCHINDLER.INLET1","ACAVER","Y","Acanthocyclops vernalis","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.72,0.8,0.768,NA,10,"coarse",250,8,321,"N","condition OK","N","N","88789","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"51c9dede-9b55-4b75-9605-f630e503cb73","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-25","PRLA.20140709.SCHINDLER.INLET2","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.72,0.96,0.878,NA,78,"coarse",250,4,5000,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"581535d3-73e8-4f04-bc63-f987ad531ec2","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-25","PRLA.20140709.SCHINDLER.INLET2","CERDUB","Y","Ceriodaphnia dubia","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Daphniidae",NA,NA,NA,"N",0.36,0.36,0.36,NA,1,"coarse",250,4,64,"N","condition OK","N","N","83912","ITIS",NA,"Berner, 1986","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"1525d72b-e347-46f2-b704-9c99cf8e4459","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-10-06","PRLA.20140709.SCHINDLER.INLET2","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.09,0.099,0.093,0.074,236,"fine",250,1,59000,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"e4b61017-afd4-46ad-b2b2-b5c131221ca3","D09","PRLA","PRLA.AOS.inlet","2014-07-09T17:00Z","2014-09-25","PRLA.20140709.SCHINDLER.INLET2","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.28,0.44,0.31,NA,54,"coarse",250,4,3462,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
