"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","taxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","superfamily","family","subfamily","genus","specificEpithet","infraspecificEpithet","nauplii","zooMinimumLength","zooMaximumLength","zooMeanLength","zooWidth","individualCount","subsampleType","zooVolumePerBottle","zooSubsampleVolume","adjCountPerBottle","indeterminateSpecies","sampleCondition","notSubsampled","distinctTaxon","identificationQualifier","identificationReferences","qcChecked","qcEnumerationDifference","qcTaxonomicDifference","laboratoryName","internalLabName","testProtocolVersion","identifiedBy","identificationRemarks"
"2c9dce7c-ee9d-4b68-afee-757a1fb93eec","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,"",NA,"N",0.1,0.1,0.1,NA,14,"fine",450,2,3150,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"2704338d-e3b2-442d-a437-a55b1517376a","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","SYNSP8","Y","Synchaeta sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,"",NA,"N",0.1,0.2,0.2,NA,14,"fine",450,2,3150,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"b9b80cc5-90d5-4582-8dd5-88ea4dd9179e","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","EUBTUB","Y","Eubosmina tubicen","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Neobosmina",NA,"N",0.2,0.3,0.3,NA,5,"coarse",450,2,1125,"N","condition OK",NA,"Y",NA,"Dodson et al 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"fcff46ee-3f08-457c-894e-764ae6e5da81","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","COLSP12","Y","Collotheca sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Collothecaceae","",NA,"Collothecidae",NA,"",NA,"N",0.1,0.1,0.1,0.1,36,"fine",450,2,8100,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","length=width"
"b2775e0c-567e-458a-80ef-54bdcddaace9","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","KERCRA","Y","Keratella crassa","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"N",0.1,0.1,0.1,NA,20,"fine",450,2,4500,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"400ca3dd-96ce-408a-82bb-23e19798dc67","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","HOLGIB","Y","Holopedium gibberum","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Ctenopoda",NA,"Holopediidae",NA,"",NA,"N",0.5,0.6,0.6,NA,3,"coarse",450,2,675,"N","condition OK",NA,"Y",NA,"Dodson et al 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"02a391d5-2f13-4278-9e78-e35f49d4275a","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","CONUNI","Y","Conochilus unicornis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Conochilidae",NA,"",NA,"N",0.1,0.1,0.1,0.1,1,"fine",450,2,225,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"80ddd82f-853f-48ed-86a3-b49cfb8446e2","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","ASPSP4","Y","Asplanchna sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Asplanchnidae",NA,"",NA,"N",0.3,0.5,0.4,NA,2,"fine",450,2,450,"N","damaged, affecting taxonomy",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"8050079c-0f13-4bb4-9a19-1632d50c8eba","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","BOSLON","Y","Bosmina longirostris","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Bosmina",NA,"N",0.2,0.3,0.3,NA,20,"coarse",450,2,4500,"N","condition OK",NA,"Y",NA,"Dodson et al 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"93b2cea4-66e1-4abf-a52b-add73c01b7f1","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","KERSP","Y","Keratella sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"N",0.2,0.2,0.2,NA,6,"fine",450,2,1350,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"62b3a2c3-48f9-409a-9201-d4536234b0fe","D05","CRAM","CRAM.AOS.outlet","2017-07-17T14:38Z","2017-12-28","CRAM.20170717.SCHINDLER.1","PLOSP1","Y","Ploesoma sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,"",NA,"N",0.1,0.2,0.1,NA,29,"fine",450,2,6525,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",""
"0a23df95-40b3-402f-ab0c-749112dc4f56","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","KERSP","Y","Keratella sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,NA,"","N",0.1,0.1,0.1,NA,55,"fine",1000,2,27500,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"9e81c38f-b41f-4930-bcd3-4f0fb6cdf761","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","DIASP","Y","Diaptomidae sp.","","family","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,NA,"","N",1,1,1,NA,1,"coarse",1000,2,500,"N","damaged, affecting taxonomy",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"7eb8cef1-e463-4944-a665-57624a04b83f","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","ASPPRI","Y","Asplanchna priodonta","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Asplanchnidae",NA,NA,"","N",0.5,0.6,0.5,NA,3,"fine",300,1,900,"N","condition OK",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"78e30942-b011-4527-a192-7ebd832a6d6d","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","PLOLEN","Y","Ploesoma lenticulare","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,NA,"","N",0.1,0.1,0.1,NA,5,"fine",300,1,1500,"N","condition OK",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"4e4e8fab-2a17-469f-83ee-20cd1a361258","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","CYCSP","Y","Cyclopoida sp.","Cyclopoida - copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"",NA,NA,"","N",0.5,0.8,0.7,NA,3,"coarse",300,1,900,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"93252aff-de55-4c0b-a277-9cef1cffadfb","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","TROPRA1","Y","Tropocyclops prasinus mexicanus","","subspecies","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"Cyclopidae",NA,NA,"mexicanus","N",0.4,0.7,0.5,NA,4,"coarse",300,1,1200,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"0a13d48e-4416-47f5-8457-fa7464f0b9c9","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","CONUNI","Y","Conochilus unicornis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Conochilidae",NA,NA,"","N",0.3,0.3,0.3,0.1,7,"fine",300,1,2100,"N","condition OK",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"7a448a64-364d-4b15-9097-f8bc3e2680c1","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","GASSTY","Y","Gastropus stylifer","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Gastropodidae",NA,NA,"","N",0.1,0.1,0.1,NA,2,"fine",300,1,600,"N","condition OK",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"f6fc3b42-4ec2-44df-a310-141c932bb0dc","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","LEPMIN","Y","Leptodiaptomus minutus","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,NA,"","N",0.9,0.9,0.9,NA,1,"coarse",300,1,300,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"51f35bb6-055a-43dc-9edc-90d767da7f24","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","HOLGIB","Y","Holopedium gibberum","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Ctenopoda",NA,"Holopediidae",NA,NA,"","N",0.4,0.9,0.7,NA,7,"coarse",300,1,2100,"N","condition OK",NA,"Y",NA,"Dodson et al 2010","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"9d3596e5-0466-4b4a-bbcf-da04d7682041","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","KERTAU","Y","Keratella taurocephala","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,NA,"","N",0.2,0.2,0.2,NA,187,"fine",300,1,56100,"N","condition OK",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"316d02ed-2597-418b-98fe-15bd0134efcc","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","TRISP31","Y","Trichocerca sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Trichocercidae",NA,NA,"","N",0.2,0.2,0.2,0.1,1,"fine",300,1,300,"N","damaged, affecting taxonomy",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"a8119af8-2f80-4b9e-974f-3a2c0dd91d52","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,NA,"","N",0.1,0.1,0.1,NA,17,"fine",300,1,5100,"N","condition OK",NA,"Y",NA,"Stemberger 1979","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"be6aeba8-254c-4484-a678-3b0962cd4e6b","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","ASPPRI","Y","Asplanchna priodonta","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Asplanchnidae",NA,NA,"","N",0.5,0.6,0.5,NA,3,"fine",320,1,960,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"bba8e473-fcee-4b00-8c12-a9294b50345b","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","LEPMIN","Y","Leptodiaptomus minutus","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,NA,"","N",0.8,0.9,0.9,NA,6,"coarse",320,1,1920,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"5ab327a1-5f3a-46d4-9db2-58db376759ad","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","CALSP1","Y","Calanoida sp.","Calanoida - copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"",NA,NA,"","N",0.4,0.4,0.4,NA,2,"coarse",320,1,640,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"ab8610e5-b8fd-4ded-bf50-5d2e4d0019fa","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","CONUNI","Y","Conochilus unicornis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Conochilidae",NA,NA,"","N",0.1,0.1,0.1,0.1,1,"fine",320,1,320,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"961349c8-cd50-4ba9-a3ea-110a6f970145","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","KERTAU","Y","Keratella taurocephala","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,NA,"","N",0.2,0.2,0.2,NA,219,"fine",320,1,70080,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"66e603d1-7183-4c0c-99a7-932e8ac2294c","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,NA,"","N",0.1,0.1,0.1,NA,13,"fine",320,1,4160,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"f38a5c8c-d827-483f-a843-1632981982f9","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","GASSTY","Y","Gastropus stylifer","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Gastropodidae",NA,NA,"","N",0.1,0.1,0.1,NA,1,"fine",320,1,320,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"b24ff79d-21e8-4d32-b03d-acb0c0552a24","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","TROPRA1","Y","Tropocyclops prasinus mexicanus","","subspecies","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"Cyclopidae",NA,NA,"mexicanus","N",0.4,0.6,0.5,NA,4,"coarse",320,1,1280,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"ace6a2f0-9b98-4629-803d-29097de0ac23","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","PLOLEN","Y","Ploesoma lenticulare","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,NA,"","N",0.1,0.2,0.1,NA,7,"fine",320,1,2240,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"29da4394-4957-44fa-81e8-b8ae0509a452","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","COPSP","Y","Copepoda sp.","","subclass","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","","","","",NA,"",NA,NA,"","Y",0.1,0.2,0.2,NA,63,"fine",320,1,20160,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"53c5f78b-99cc-4fb9-a609-6574f1c0bba7","D05","LIRO","LIRO.AOS.inlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.2","TRISP31","Y","Trichocerca sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Trichocercidae",NA,NA,"","N",0.2,0.2,0.2,0.1,4,"fine",320,1,1280,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"ddcfb1ce-3d07-482a-8c22-190da6952da5","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","KERTAU","Y","Keratella taurocephala","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,NA,"","N",0.2,0.2,0.2,NA,18,"fine",1000,2,9000,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"72974807-68cf-40a5-87bc-4f7df1b466c7","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","ASPSP4","Y","Asplanchna sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Asplanchnidae",NA,NA,"","N",0.2,0.2,0.2,NA,1,"fine",1000,2,500,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"19d56672-1493-4d09-b070-2d084142ea18","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","CONUNI","Y","Conochilus unicornis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Conochilidae",NA,NA,"","N",0.1,0.3,0.2,0.1,4,"fine",1000,2,2000,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"c6d0dc68-8ae0-463d-903e-bac81f1d08f5","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","DAPSP1","Y","Daphnia sp.","","genus","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Daphniidae",NA,NA,"","N",0.8,0.8,0.8,NA,1,"coarse",1000,2,500,"N","damaged, affecting taxonomy",NA,"Y",NA,"Dodson et al 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"3b42acf7-6a86-462e-add5-c321689caa8f","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,NA,"","N",0.1,0.1,0.1,NA,62,"fine",1000,2,31000,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"8f76d03a-5b96-4b0a-8685-0e7e7c31d173","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","KELLON","Y","Kellicottia longispina","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,NA,"","N",0.2,0.2,0.2,NA,68,"fine",1000,2,34000,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"4c7525bb-8fcd-448c-b5eb-a891aec87f70","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","COPSP","Y","Copepoda sp.","","subclass","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","","","","",NA,"",NA,NA,"","Y",0.1,0.3,0.2,NA,3,"fine",1000,2,1500,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"c38e95c9-8ed8-41c7-bad0-22da4db1f5ad","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","CONSP8","Y","Conochiloides sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Conochilidae",NA,NA,"","N",0.1,0.2,0.2,0.1,2,"fine",1000,2,1000,"N","condition OK",NA,"Y",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"c1f4723d-ecd2-4565-978a-8285c1400e33","D05","LIRO","LIRO.AOS.buoy.c0","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.TOWNET.3","CYCSP","Y","Cyclopoida sp.","Cyclopoida - copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"",NA,NA,"","N",0.6,0.6,0.6,NA,1,"coarse",1000,2,500,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake",NA
"8c1b407a-1073-460f-9083-917cfafa5378","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","COPSP","Y","Copepoda sp.","","subclass","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","","","","",NA,"",NA,NA,"","Y",0.1,0.2,0.2,NA,93,"fine",300,1,27900,"N","condition OK",NA,"Y",NA,"Reid and Williamson 2010","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
"d53f0091-2e95-412b-b628-0e409c7a124d","D05","LIRO","LIRO.AOS.outlet","2017-07-19T15:34Z","2017-12-28","LIRO.20170719.SCHINDLER.1","DIASP10","Y","Diaphanosoma sp.","","genus","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Ctenopoda",NA,"Sididae",NA,NA,"","N",0.6,0.6,0.6,NA,1,"coarse",300,1,300,"N","condition OK",NA,"Y",NA,"Dodson et al 2010","Y",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","M.Hill",NA
